	comment
817	['бухать', 'просто', 'отдыхать', 'телефон', 'выключить', 'адьести', '🤣']
818	['известь', 'закупить']
819	['опять']
820	['очень', 'всё', 'понятно', 'информативный', '🤔']
821	['и']
822	['у', 'новостройка', 'поменять', 'один', 'затык']
823	['вк', 'виснуть', 'кто', 'ещё', 'видео', 'прогружаться', 'коментарий']
824	['сообщение', 'грузить']
825	['сообщение', 'загружать', 'вроде', 'очухиваться']
826	['вчерашний', 'день', 'проблема', 'загрузка']
827	['такой']
828	['пивас', 'клава', 'разлить', 'вчера', 'всё', 'вытереть']
829	['дело', 'сей', 'пора', 'мессенджер', 'работать']
830	['сбой', 'массовый']
831	['это', 'рукожопа', 'мейл', 'куча', 'реклама', 'работать', 'даже', 'тот', 'реклама', 'видео', 'комп', 'грузиться', 'писать', 'осталоь', 'ждать', 'фига', 'знать', 'сколько', 'поддержка', 'отчитаться', 'типо', 'сменить', 'браузер', 'яндекс', 'я', 'ещё', 'один', 'рукожопа', 'хватать']
832	['виснуть']
833	['🤣🤣🤣']
834	['вырасти', 'тайга', 'клещ', 'обращать', 'внимание', 'комар', 'сейчас', 'делать', 'целый', 'религия', 'страх']
835	['знать', 'свой', 'трогать']
836	['точно', 'забыть', 'каждый', 'лично', 'рука', 'здороваться']
837	['😂', '👍']
838	['просто', 'сми', 'такой', 'активный', 'вообще', 'просто', 'клещ', 'стать', 'переносить', 'разный', 'заболевание', 'ранний', '☝этый', 'голословный', 'работать', 'лаборатория', 'роспотребнадзор', 'и', 'ребёнок', 'прививать', 'отказываться', 'школа', 'прививка']
839	['какой', 'регион']
840	['алта', 'край', 'г', 'барнаул']
841	['этот', 'солидарный', 'вы']
842	['школа', 'учиться', 'ребёнок', 'прививка', 'ставить', 'самый', 'главный', 'враг', 'энцефалит', 'затем', 'бурулезть']
843	['привить', 'отец', 'мать', 'дед', 'бабка', 'голословить']
844	['рекламировать', 'прививка', 'это', 'дело', 'случай', 'просто', 'ребёнок', 'желательно', 'так', 'к', 'случай', 'стать', '😁', 'турист', 'леса', 'лазать', 'активно', 'остальной', 'осмотр']
845	['чтобы', 'стаховалиться']
846	['деньга', 'казна', 'лишний']
847	['страховка', 'р']
848	['это', 'такой', 'цена', '😏']
849	['работа', 'профсоюз', 'брать', 'семья', 'декабрь', 'оформлять']
850	['профсоюз', 'согласный', 'я', 'работать', 'деть', 'сад', 'страховка', '🙄']
851	['пусть', 'пригодиться', '😁']
852	['пусть', 'никто', 'пригодиться', '🙄', 'всякий', 'случай']
853	['опять', 'попутать', 'алтайский', 'край', 'республика', 'алтай', '🤦\u200d', '♂']
854	['на', 'алтай', 'или', 'республика', 'алтай', 'или', 'чемальский', 'район', 'выйти', 'состав', 'респ', 'алтай']
855	['что', 'вк']
856	['это', 'сша', 'сломать', 'система']
857	['хз', '🤷\u200d', '♂️', 'тупить', 'сообщение', 'откраваться']
858	['видеть', 'авария', 'страшно', 'туман', 'сильный']
859	['трасса', 'пора', 'построить', 'ещё', 'предыдущий', 'ставленник', 'но', 'кортеж', 'сопровождение', 'хороший', 'дорога']
860	['трасса', 'смерть']
861	['шаман', 'верить', 'человек', 'съесть', 'медведь', 'душа', 'человек', 'продолжать', 'жить', 'медведь']
862	['шаман', 'это', 'коммерсант', 'который', 'хотеть', 'сорвать', 'бабло', 'одетый', 'шкура', 'шаман', 'это', 'надумка']
863	['любой', 'продавец', 'магический', 'услуга', 'это', 'коммерсант', 'который', 'хотеть', 'сорвать', 'бабло']
864	['а', 'говорить', 'человек', 'умный', 'животное']
865	['где', 'застраховаться', 'укус', 'медведь']
866	['ничего', 'скоро', 'охотник', 'убийца', 'медведь', 'вырезать', 'дикий', 'визг', 'улюлюканье', 'мишка', 'остаться', 'мультик']
867	['это', 'уйня', 'вот', 'второй', 'проснутся…']
868	['😂😂😂', '👍']
869	['у', 'тайга', 'столько', 'рада', '☝']
870	['я', 'увидеть', 'трястись', 'рука', 'камера', '😅', 'медведь']
871	[]
872	['понимать', '🤣🤣🤣']
873	['недосып', 'год', 'обеспечить', '🤣']
874	['инструкция', 'случай', 'неожиданный', 'встреча', 'косолапый']
875	['коммент', 'начитаться', 'давать', 'свой', 'сила', 'бороться']
876	['что', 'у', 'видео', 'обрабатывать']
877	['посёлок', 'ледоруб', 'кто', 'лом', 'топор', 'конец', 'конец', 'сподручный', 'дрель']
878	['это', 'перфоратор', 'курица']
