8493,"По такой же точно логике любого украинца можно смело назвать нацистом, так как раз с его попустительства националистические батальоны становятся частью ВСУ, героями становятся Степаны Бандеры, стало быть всё население Украины - поголовно нацисты, они же не были против, не ""вставали с диванов"", и тогда специальная операция преследует задекларированные цели! Надо как-то стандарты-то привести к единому знаменателю, а то получается лицемерие какое-то."
8494,"Как сказал Вернадский: ""[Роскомнадзор] - двигатель прогресса"", обычно к этому ещё приписывают и лень"
8495,"[id50758379|Владимир], если бы у всех была позиция, но её нет. Надо понимать, что мир вертится не только вокруг какой-то одной позиции, и принимать, что ты можешь быть в меньшинстве. А то выглядит как обидка: «большинство со мной несогласны, значит, буду обвинять тех, кто тут вообще не при делах» 🤡"
8496,"[id61477052|Dragor], нацист, националистические батальоны. лол🥱 это расия, поколение ЕГЭ выросло"
8497,"[id61477052|Драгор], я думаю, как минимум не всё население Украины знает о том же Азове и что он из себя точно представляет. О войне же знают, я думаю, практически все россияне. Также как практически все американцы и западные европейцы, наверное, знали о бомбёжках Югославии. Всё же, когда внутри страны формируется что-то незаконное, пронацистское, с этим надо разбираться по закону, дипломатически. Это не даёт никакого права всё равно лезть на чужую землю. Тут надо понимать, что именно война - это наивысшая точка невозврата, при которой уже точно реакция должна быть у всех однозначная (особенно когда о ней уже всем известно). Отчасти я с Вами согласен, но одно дело, когда закрываются глаза на то, что один батальон своей эмблемой избирает чёрное солнце и так далее, другое дело, когда закрываются глаза на то, что началась полномасштабная война (кто бы как её не называл) и умирают люди. Да что там закрываются, кто-то же ещё и поддерживает это"
8498,"[id576157342|Tinny], не, ну мне кажется очевидным (да, можно сказать «кажется - креститься надо»), что позиция «мы за мир и мы против войны» - единственно верная, потому что единственной её альтернативной получается «мы за войну». Да что уж там обвинять кого-то, просто в лёгком шоке пребываю от сложившейся ситуации"
8499,"[id50758379|Владимир], отлично сказано"
8500,"Я не хочу повторять тут аргументы в духе, что это не первая военная операция в современную эпоху, и после Югославии были прецеденты, я лишь отмечу. что никто не обвинял массово весь народ этих стран в том, что они никак не влияют на свою власть, что ответственность лежит на них. Это новая увлекательная компания информационная, направленная на россиян, снимающая ответственность со всех за всё, что было до, и назначающая виновными граждан РФ. Сидя на своих диванах во всех этих случаях доблестные воины интернета со всего мира теперь хотят, чтобы русские-то не поступали так же, как они, а шли под дубинки омонов, под пули, раздували меха гражданской войны. ""Приятно, когда море бушует и ветер гонит волны, наблюдать с берега за чужой войной"", как говорится."
8501,"[id95484847|Evgeny], каждый не будет, на такую низость способно только Минобороны РФ :)"
8502,"[id10094465|Владимир], да, мир черно-белый и однополярный. Врать придумали в России и используют только тут, это мы проходили, а по существу что?"
8503,"[id95484847|Евгений], да это началось ещё с 2014 года. Как ты думаешь сильно ли Путина обеспокоило расследование о крушении Боинга? Они будут сливать это дерьмо в уши, пока есть слушатели. А они есть всегда"
8504,"[id95484847|Евгений], напоминаю про Боинг. Никакая другая страна не шла на такую низость и с таким цинизмом не распространяла фейки."
8505,"[id95484847|Евгений], в мариуполе хохлофейк спалили и здесь доказательства найдём. На трупах как минимум БЕЛЫЕ повязки."
8506,"[id10094465|Владимир], тебе напомнить, сколько провокаций было создано западом?"
8507,"[id134470513|Пётр], конченный? РОДДОМ ЭТО РЕАЛЬНОСТЬ, ПРУФОВ БЫЛО ПРЕДОСТАВЛЕНО УЖЕ МНОЖЕСТВО! У трупов завязанные руки, а не белые повязки"
8508,"[id140301291|Георгий], https://youtu.be/IEJ9xG6-Va0
Глянь, может поумнеешь немного"
8509,"[id211673076|Дмитрий], ты хоть сам интервью смотрел то? Хочется напомнить, что девушку ВЫВЕЗЛИ на российскую территорию. В интервью множество склеек, постоянно обрывается нить её слов. Она заявляет, что обстрел был, она настоящая роженка оттуда, еще одна роженка умерла с ребенком, т.е. уже достаточно фактов подтверждения, хотя это всё еще интервью кремлешлюхам!"
8510,"[id211673076|Дмитрий], В итоге, ты в очередной раз доказал, что все фейки о том, что она актриса - чушь!"
8511,"[id337971846|Сема], да потому что там очевидно все было. Мэр бучи сам поднасрал, выложил видос, где радуется, что русские ушли, улыбается, про миллиарды расстрелянных гражданских ни слова вообще"
8512,"[id20689284|Дмитрий], как я понимаю, факты всплывают постепенно."
8513,"[id500218499|Иван], речь Арестовича гугли. Он сказал, что вопрос расследуют и признал факт пыток и их недопустимость"
8514,"[id337971846|Сема], никогда такого не было, и вот опять. И они даже не понимают, что это вообще не играет на репутацию рф (на её останки)"
8515,"[id12182869|Кирилл], ну я понимаю их в подвале бы нашли или там за городом, в овраге, но среди улицы? При чем мэр видосик записал 31 числа, а все всплыло только вчера, никто по городу не ходил, наверное, все дома сидели?"
8516,"Зеленский западной общественности на это ответил: ""Они такие, какие они есть"". Никто, насколько известно, не понёс наказания за несоблюдение Женевской конвенции. Поправьте меня, если я не прав."
8517,"[id337971846|Сема], и обещал жестоко наказать виновных"
8518,"[id500218499|Иван], тем не менее позже ""официальный источник"" признал вину. В чем проблема то?"
8519,"[id20689284|Дмитрий], так в подвалах нашли в том числе плюс братская могила возле церкви и ещё по городу находили закопанными. По поводу трупов на улице это прямо хз."
8520,"[id500218499|Иван], Путин в своём обращении призвал ВСУ ""брать власть в свои руки"". Это официальный источник? Призывы к тероризму?. И да, Арестович это официальный источник."
8521,"[id305833060|Ксения], ну таки старая-добрая паста про распятого мальчика в трусиках тоже родилась с интервью одной женщины Первому каналу. Сказать можно многое, но нужны доказательства."
8522,"[id344892071|Прохор], ты не видел в каком состоянии та женщина была.  Чтоб говорить о клевете."
8523,"[id305833060|Ксения], а ещё один человек в интервью рассказал, что видел НЛО? Теперь будем каждому интервью верить? Легко можно сделать какую угодно постанову"
8524,"[id305833060|Ксения], вы про это видео?"
8525,"[id121034401|Александр], ты тварь.  С тобой не о чем гнида говорит.  Рашисты будут до последнего отрицать"
8526,"[id134470513|Пётр], я про новости из бучи. А ваше отрицалово вам не поможет."
8527,"[id305833060|Ксения], что и требовалось доказать. Никаких аргументов, только агрессия. В такое время можно верить только своим глазам и ушам. Любая из сторон конфликта сделает все, чтобы дискредитировать другую.  Ну и на последок, научись писать грамотно, чтобы всем вокруг не тыкать своим низким уровнем IQ"
8528,"[id305833060|Ксения], что скажете про хохлофейк из Мариуполя?"
8529,"[id305833060|Ксения], почему ваши тупые нацыки забыли снять белые повязки с трупов в Буче?"
8530,"[id305833060|Ксения], хохлобот ты слился или как?"
8531,"[id635250238|Arif], нет не какой оккупации прозрейте наконец"
8532,"[id711688114|Надежда], В смысле?))) А что это тогда?))) Нежное проникновение в чужую страну?)))"
8533,Освобождение от нациков
8534,"[id711688114|Надежда], Прикиньте, что вас ,не дай Бог, кто-то насилует. И вы говорите: ""Не насилуй меня!"" А насиловавший отвечает: ""Да нет никого изнасилования, прозрей наконец."" :)"
8535,Счастья вам и здоровья
8536,"[id711688114|Надежда], Ой бл*** Каких нациков?) Вас не смущает, что президент Украины еврей по национальности?))"
8537,Мы на разных языках говорим досвиданья
8538,"[id711688114|Надежда], Просто пусть ваша армия валит из чужой страны и все будут счастливы и здоровы."
8539,"[id711688114|Надежда], Сильный контраргумент, конечно.))) Чуть что, раз не права, то ой все!))"
8540,"[id711688114|Надежда], нацистов больше нет, не волнуйся."
8541,"[id710419738|Марина], все верно только слово мы тут неуместно. Нет никакого мы. Есть он. Небольшая группа они. И весь остальной мир."
8542,"[id710419738|Марина], цель военной спецоперации обезопасить Россию от запада"
8543,"[id242173897|Ирина], нас 5%. Тех, кому больно, горько, стыдно, страшно..."
8544,"[id713323252|Анна], уверена что намного больше!"
8545,Ну пока все получается с точностью наоборот
8546,"[id416207381|Данияр], от демократии, техники, еды и других благ?"
8547,"[id242173897|Ирина], а я уже не уверена. Вменяемых не так много, как хотелось бы..."
8548,"[id713323252|Анна], ты сам поверишь в свои слова?"
8549,"[id416207381|Данияр], какая опасность грозила?"
8550,"[id713323252|Анна], да! Я стольких вычистила из друзей за это время, с некоторыми вообще стала лютыми врагами. От многих не ожидали что они оказывается хоть и москвичи с высшим образованием и казалось бы добрые люди а на самом деле уеб@ны с промытыми мозгами."
8551,"[id125986|Петр], занимаются потихоньку"
8552,"[id480299070|Саша], желаю им вернуться богачами в цинковой таре. Полны карманы баксов шоб были"
8553,"[id480299070|Саша], прям огромные суммы(нет). Сейчас бы остаться инвалидом за двушку в Саратове."
8554,"[id480299070|Саша], а другие варианты есть? ну там пойти работать, образование получить, уехать из Мордора..."
8555,"[id480299070|Саша], ты долбо*б?"
8556,"[id824457|Александр], она и не завершалась, друг"
8557,"[id824457|Александр], будет и современным детишкам, где поиграть)))"
8558,"[id138157326|Алексей], ну, в Питере в моём районе все котлованы с фундаментами достроили, долгострои без окон тоже до ума довели."
8559,"[id824457|Александр], так это в Питере) ты б ещё в Мск сказал, в провинции чем дальше в лес, тем больше дров. Там дальше как в песне, знаешь🤷‍♂️"
8560,"[id138157326|Алексей], в мелких городах всяких заброшенных домов хватает - и недостроенных, и старого фонда."
8561,"[id824457|Alexander], ааа ну раз в питере, тогда другое дело. а в московии москва сити есть. а в новокузнецке наркоманов зато больше чем у тебя волос на голове. у кого что, как грица"
8562,"[id824457|Александр], в мурино целый квартал стоит лет 5 недостроенный"
8563,"[id2224321|Анна], по области таких недостроев куча - в том же Скотном тоже 3 очереди малоэтажной застройки с 2017 сдать не могут."
8564,"[id480299070|Саша], что мешает самому стать строителем или отделочником, раз там здорово? Или вы из тех, кто блогерам советует пойти на завод?"
8565,"[id84968438|Любовь], с мертвого вора"
8566,"[id210951781|Заур], хлопок"
8567,"[id268927|Денис], лошадей столько не хватит. Поэтому простой люд будет сам свои телеги тащить, прям как бурлаки у Репина"
8568,"[id489629497|Алиса], нет, они будут кареты чиновников тащить."
8569,"[id268927|Денис], а да точно, простите, я забыла, что чинушам не комфорт важен, а то, чтобы другим было некомфортно"
8570,"[id268927|Денис], я уже представляю эти пробки на кольцевой. Когда лошадиного дерьма по колена будет"
8571,"[id268927|Денис], норм лошадь под 100тр"
8572,"[id470321232|Fourier], а грамотный русский язык  через сколько?"
8573,"[id470321232|Fourier], я мамкин либерал с правами, что расскажешь?"
8574,"[id155918440|Егор], хз, я в школе русский язык не проходил"
8575,"[id470321232|Fourier], вас на зоне совсем образовывать перестали, только петушат чаще видимо"
8576,"[id349291245|Максим], кто о чем, а либерал о зоне и петухах. Красавчик)"
8577,"[id470321232|Fourier], сам сделал вывод, сам умилился, типикал быдлан с ик"
8578,[club125004421|Настоящий Лентач]
8579,"[id349291245|Максим], вывод о чем? Ты сам это написал) блин, с каждым днём убеждаюсь, что вы, что ватники одно и тоже. Разные стороны одной монеты."
8580,"[id620634136|By], о боги, я зарегался в 2018 году) какой ужас)"
8581,"[id470321232|Fourier], смерть твоей мамке"
8582,"[id405188915|Артем], по ТВ тебе расскажут другое, что рубль укрепился и доллар скоро умрёт 😂
Жаль что вся эта нарисованная фикция к реальному положению дел не имеет никакого отношения"
8583,"[id215926394|Данил], ещё там веселые челики во все горло орут, что мы подсадим всех на рубль. Такие фантазёры"
8584,"[id489629497|Алиса], у них видимо там своя дурь так называется, рублём ширанулся и в эфир"
8585,"[id489629497|Алиса], и хотят всех на неё подсадить. Так как Колумбия и аргентина больше не поставляют белый порошок"
8586,"[id405188915|Артем], справедливости ради, они много где ещё подорожали. Как минимум в США, но не так радикально."
8587,"[id489629497|Алиса], пока только на бутылку народ посадили и частично присели сами."
8588,"[id215926394|Данил], не, тут надо называть более звучно и глобально. Например, патриотизм. Сразу будет видно где истинные патриоты обитают"
8589,"[id105169753|Антон], в Европе нет. Б/у вообще дешевле, чем в России. По крайней мере были до спецоперации."
8590,"[id405188915|Артем], не на бутылке сидим, а прорабатываем узкое место бизнеса"
8591,"[id405188915|Артем], вы давно у дилеров не были походу. Сейчас они дружно говорят что цена выросла не из-за доллара, а из-за отсутствия новых поставок машин. Для многих марок это действительно так."
8592,"[id215926394|Данил], это отрицательный рост."
8593,"[id215926394|Данил], это подрыв"
8594,"[id215926394|Данил], хлопок с отрицательным ростом"
8595,"[id215926394|Данил], это разрыв"
8596,"[id39790449|Максим], ну так они выросли потому что их перестали завозить и делать тут,а не из за курса рубля"
8597,"[id308812558|Болтенков], Great Well, Sung Yong, Fiat ушли с рос.рынка, как раз, из-за непредсказуемого курса ₽"
8598,"[id308812558|Болтенков], а разница то какая, если по тв нам вещают одно, что все под контролем и инфляция в разумных пределах, а по факту и курс липовый, и производства своего никакого нет, и на выходе ни о каких 10-15% речи идти не может)"
8599,"[id73689340|Леонид], ну так курс и правда не предсказуемы неделю назад 120 ,сейчас 90 через неделю опять 120"
8600,"[id704878|Дмитрий], сколько у нее себестоимость была? 200-300к?"
8601,"[id704878|Дмитрий], это потому что грузовая машина. Где ты видел дешевые грузовые машины? Одно дело взять легковую весту за 700к, а другое сканиа за 3 млн. А тут промежуточный вариан. Такая же комфортабельная, как веста, но при этом сканиа, но менее грузоподъемная"
8602,"[id480299070|Саша], Вообще-то в таком варианте коммерческой комплектации они дешевле чем в полностью пассажирской."
8603,"[id480299070|Саша], Весту за 700к 😂😂😂😂😂😂😂😂😂😂"
8604,"[id480299070|Саша], поверь, ты не того человека выбрал что бы расказывать про коммерческий транспорт🤣 всегда пустые коммерческие балалайка стоили дешевле. Ларгус в прошлом году стоил 900к.  Ну и Веста сейчас реально в салоне 2.5 стоит."
8605,"[id165331450|Алексей], это не так дорого, как тебе кажется. Да, ты можешь купить короллу 2016 за 500к, но весту ты возьмешь новую с салона. Кому то важно, чтобы была 5 летняя гарантия"
8606,"[id480299070|Саша], новую Весту с салона за 700к 😂😂😂😂😂😂😂 Сейчас в минималке это корыто стоит больше миллиона"
8607,"[id480299070|Саша], Лада веста на вариаторе еще в ноябре была 1,7 - 1,8 млн руб..."
8608,"[id7795271|Артем], а на карбюраторе? Мы же про полностью отечественные говорим, которые мы можем собрать внутри страны, не прибегая к иностранным деталям"
8609,"[id480299070|Саша], короллу 2016 года за 500?🤣ты чё там куришь?,я щас полицию вызову.."
8610,"[id308812558|Болтенков], ага, а ценник назад никто не вернёт даже пусть на 10%"
8611,"[id100615601|Катя], ну цены на видеокарты и процессоры упали + поставщики алкоголя тоже цена на 15 процентов снизили"
8612,"[id71604564|Максим], не думаю, что подержанные машины подскочат в цене. Особенно у тех, кто перепродает. Понимают, что денег у людей становится меньше и будут продавать на тыщу или две дороже, чем купили. Например, купил он хонду цивик 2001 за 200к, а теперь продаст за 210 максимум"
8613,"[id480299070|Саша], у салонов БУ уже подскочили, но у них есть возможность так делать. А вот частники продают по тем же ценам."
8614,"[id480299070|Саша], да нихрена подобного, вторичка тоже подлетела"
8615,"[id476788629|Антон], ахах по тем же? На авто.ру зайди там динамика по всем авто выросла на 30-70%. Люди видят повышение цен и так же ломить начинают чтоб навариться. Особенно премиальные тачки подорожали"
8616,"[id220720254|Никита], повышение повышением, но дополнительные деньги у людей внезапно не появятся. Даже если цены подросли - скоро упадут. Мало кто кроме салонов может продавать машину месяцами."
8617,"[id476788629|Антон], Ты бы стал продавать свою машину за 3 миллиона когда все продают по 4?
Цены упадут только если салоны спустят цены на новые авто. Рынок вторички отталкивается на первичный рынок. А упадут цены только если снимут санкции и поставки возобновят. Так что как будет еще хороший вопрос"
8618,"[id220720254|Никита], да, если мне нужны деньги сейчас, а не через полгода когда покупатель найдётся. Не забывай, что подержаный автомобиль дороже обслуживать, чем новый. А сейчас ещё дороже."
8619,"[id476788629|Антон], Ты узко мыслишь. Помимо покупателей есть салоны которые с радостью купят твой авто за -10/15% от рынка."
8620,"[id220720254|Никита], я мыслю реалистично. Многие салоны не выкупают, а берут под реализацию. То есть деньги дадут только после продажи. А ещё машине проведут полное ТО, приебутся к каждой царапине и назовут тебе цену в два раза меньше чем ты рассчитывал.

Если бы все было так хорошо как ты говоришь, вттричку с рук вообще никто бы не продавал."
8621,"[id476788629|Антон], Так и продают в основном салоны. Ладно спор ниочем. Поживем увидем"
8622,"[id311150677|Ergenia], и вучича спишут и весь мир погрязнет из-за деда в пламени войны... Никто не отсидится на диванах ... Так что думайте своими пятыми точками ..."
8623,"[id311150677|Ergenia], откуда инфа?"
8624,"[id189449648|Фёдор], из их заражённого раком мозга"
8625,"[id311150677|Ergenia], сербам война не нужна,дед там какой то, к ней всегда надо готовиться,а им нужно держать экономику, и войти без проблем в ЕС."
8626,"[id4231301|Николай], *наxyй сесть"
8627,"[id308812558|Болтенков], он учился у лучших похоже что. Я про Лукашенко."
8628,"[id36854547|Александр], у синепалого и Янукович учился, походу. Итог у всех всегда один, вопрос только во времени."
8629,"[id717207486|Maik], щас бан прилетит. Бесполезно такое постить. Вк не даст русне правду узнать"
8630,"[id101592149|Максим], чо там было?"
8631,"[id18001151|Игорь], фото 200 обыденость телеги"
8632,"[id224279216|Анри],"
8633,"[id224279216|Anri], ну человек без мозгов же стал презиком. а тут всего лишь какие-то конечности"
8634,"[id224279216|Анри], в чем прикол?"
8635,"[id433758141|Алексей], есть чел вуйчич без всего. Загугли"
8636,"[id181360254|Фудо], тогда что в ЕС делает Польша?"
8637,"[id181360254|Фудо], Тогда почему украину в ес не берут"
8638,"[id181360254|Фудо], все давно с этим смирились. Фраза о пути в ЕС - дежурная и вообще ничего не значит."
8639,"[id308812558|Болтенков], уже взяли почти благодаря Путину"
8640,"[id365903772|Анджей], Да никто ее не возьмет в течение лет 10,максимум дадут статус члена"
8641,"[id308812558|Болтенков], это уже много. Безвиз и помощь в развитии. Я этого 8+ лет ждал"
8642,"[id365903772|Анджей], Ну помощь в развитии уже давно как я знаю"
8643,"[id687529028|Ahmed], она была принята с прицелом ""на вырост"", как и Венгрия. Но себя не оправдали. И скорее всего их всё равно там будут держать, потому что всё равно стратегически выгодно иметь такую большую страну под боком у России на своей стороне."
8644,"[id308812558|Болтенков], а потому что Украина при Яныке сама была той ещё кхм кхм. А после Яныка там нерешённый конфликт, война - очень сложно принять к себе страну с таким ворохом проблем, даже если очень хотеть."
8645,"[id181360254|Фудо], Да там наверное больше корупция"
8646,"[id570849460|Расул], ты мусульманин?"
8647,"[id339396351|Полина], за подачки они,"
8648,"[id339396351|Полина], ну наверное потому, что сербы прошли тоже самое, что щас проходят Украинцы? В 99 году США и ее друзья из Европы так же, как и щас РФ, кидала бомбы на их города. И сербы этого не забыли. Поэтому они относятся лояльно и к нам и к ним."
8649,"[id339396351|Полина], Ну вообще руские подерживали всегда сербию и продают ресуры по самым дешевым ценам"
8650,"[id570849460|Расул], не то же самое. Тогда был настоящий геноцид, а сейчас нет никаких объективных причин для вторжения."
8651,"[id707763553|Большой], это очень эмоциональное высказывание, которое не имеет к делу отношение. уж точно не за подачки. а плохо или нет - я не знаю. я бы сказала так: слепо поддерживать кого -либо довольно глупо"
8652,"[id291469978|Алексей], а как же шайтаны, бандеровцы, нацисты, бандермобили?🌝🌝"
8653,"[id339396351|Полина], да есть пример Белорусь,там тоже один противный тип пытается  и вашим и нашим,это все продажность"
8654,"[id707763553|Большой], летучие эскадроны смерти ещё."
8655,"[id339396351|Полина], что же они тогда курс на Россию то не берут?а продолжат с Европой сближаться.это и есть усидеть на двух стульях"
8656,"[id339396351|Полина], Россия всегда вписывалась за сербов. Или забыли из-за чего вообще 1 мировая вдруг началась? Из-за них, родимых. Российская империя села на жопу и начала верещать ""братушек наших абижают!!!"". Ну, как сейчас, только с другими ""братушками"". И это ввергло страну в хаос и уничтожение."
8657,"[id707763553|Большой], это вы про Зеленого , так вы в точку 😄"
8658,"[id709325027|Yud], соси кремлебот"
8659,"[id709325027|Yud], зеленский карлик так то"
8660,"[id707763553|Большой], вы уже сосете америке,, смотри не подавись...."
8661,"[id570590894|Роман], ну а при попытке присесть на западный кукан, всегда есть большой риск повторить историю Украины😉"
8662,"[id35965833|Кирилл], то есть на украине началась спецоперация, потому что украина хотела сесть на западный кукан? А я думал, потому, что они русскоязычных там обижают"
8663,"[id35965833|Кирилл], главное, при поддержке войны, не забывать в любой ситуации сводить все к присаживанию на кукан - тайное всегда выползает, дедушка Фрейд давно это раскрыл 🤣"
8664,"[id2897407|Сергей], оно запуталось)"
8665,"[id194086034|Егор], причем тут Фрейд? С каких пор он стал рыболовом?"
8666,"[id19904556|Алексей], а как Путин 22 года выигрывает?"
8667,
8668,"[id19904556|Алексей], ого, в демократической европейской стране выборы фальсифицированы?"
8669,"[id52004839|Дмитрий], а когда это Орбан стал демократом?"
8670,"[id52004839|Дмитрий], промывание мозгов страшная сила."
8671,"[id311150677|Ergenia], нет достойных кандидатов?"
8672,"[id480299070|Саша], нормас видос, как всегда нихера не понятно что там происходит"
8673,"[id480299070|Саша], отличные выводы, основанные ни на чём. Таких предположений можно сотню наплести. По факту какие дпсники ( беларуских, русские, не ясно) вяжут какого то типа из грузовика, не ясно даже военный ли за рулём, у которого на двери v нарисовано. Просто пушка а не новость."
8674,"[id23536417|Евгений], Конечно, одна из версий, что за рулем украинец, в кузове взрывчатка и едет он на нефтебазу)"
8675,"[id480299070|Саша], вспомнился видос с поляками или литовцами, которые повязали российских солдат, когда те начали бурогозить в поезде."
8676,"[id262882624|Владимир], да хоть пьяный дед угнал соседский Урал и погнал купаться на речку, как можно с серьезными щами это обсуждать вообще"
8677,"[id480299070|Саша], ну да, это я просто слеп, раз не вижу то что ты хотел показать."
8678,"[id480299070|Саша], ты и не писал что позабавило, преподнёс как новость, короче офнись."
8679,"[id480299070|Саша], аргументный аргумент, пойду посру."
8680,"[id480299070|Саша],"
8681,"[id339396351|Полина], кто они, какие россияне какие украинцы, кто чего говорит? Это ты срез по  коментам в лентаче делаешь? Тут 90% пишущих комментарии либо либерахи отбитые наглухо, либо ватники боты."
8682,"[id339396351|Полина], кто на троне сидит - тот национальные интересы и озвучивает."
8683,"[id111484264|Глеб], с фейками"
8684,"[club125004421|Настоящий Лентач], с фейками путина? Теперь понял."
8685,"[id115959867|Ярослав],"
8686,"[id246159172|Hanged], дефейкизация"
8687,"[id213848104|Александра], более глупого аргумнента в жизни не слыхал"
8688,"[id358769761|Magomed], ахахах факты)"
8689,"[id213848104|Александра], так никто не скрывает, что это прокремлевская ""Война с фейками""."
8690,"[id291469978|Алексей], так все думали, что там правду пишут, а это какое-то дегенератское гавно"
8691,"[id213848104|Александра], хм. Не знаю. Это у них же о первых российских пленных фейки пускали о том, что это все солдаты ВСУ?"
8692,"[id291469978|Алексей], благо, меня обошло это говно. мне друг кидал пост с роддомом, мол им заплатили, чтобы они снялись"
8693,"[id213848104|Alexandra], ну главное твой лентач излагает независимое и непредвзятое мнение."
8694,"[id321321243|Руслан], так законы душат. у нас нет теперь независимых сми."
8695,"[id177365778|Ирина], где другая то
одно осветленное другое контрастное"
8696,"[id234633733|Глеб], дату видите?"
8697,"[id177365778|Ирина],"
8698,"[id234633733|Глеб], это ваше лицо?"
8699,"[id177365778|Ирина], ну вроде того"
8700,"[id177365778|Ирина], зашёл в канал стоит 2 число"
8701,"[id232887805|Григорий], выше пролистайте, они дублируют посты"
8702,"[id232887805|Григорий], 22.59"
8703,"[id232887805|Григорий], часовые пояса разные"
8704,"[id34582134|Игорь], да, я уже понял что лоханулся, до этого ответил, но видимо из-за мата потёрли"
8705,"[id2081837|Semyon], отекшее"
8706,"[id2081837|Семён], сонное"
8707,"[id27491645|Maxim], скорее похмельное"
8708,"[id383850045|Александр], митя$ауе#"
8709,"[id2081837|Семён], слыш патриоты а ну свалили ,,,,,уй с Украины!!!"
8710,"[id532976691|Игорь], а почему бы всем российским патриотам не свалить с Украины ?!"
8711,"[id538649465|Мария], дед сказал: национальная идея России - это патриотизм, жаль что на тот момент никто ему не тыкнул на статью Толстова ""патриотизм и правительство"", да"
8712,"[id538649465|Мария], https://burevestn1k-livejournal-com.turbopages.org/burevestn1k.livejournal.com/s/2984.html"
8713,"[id538649465|Мария], Получается все в США - рабы…хм, ведь там у 15-20 процентов людей машина украшена американским флагом, ведь там в каждом доме по закону нужно иметь американский флаг, ведь только там по уставу школы школьники должны петь американский гимн ежедневно, а в некоторых штатах ежедневно давать клятву флагу."
8714,"[id335437594|Илья], https://burevestn1k-livejournal-com.turbopages.org/burevestn1k.livejournal.com/s/2984.html"
8715,"[id335437594|Илья], один гуглеж и пойман за руку как дешевка. А вот про закон про флаг в доме - это и так понятно, что дичь. Даже абстрагируясь от бреда, который ты тут вывалил, мистер кринж, это все просто перевод стрелок, как тебя, видимо, учили в методичках троллей."
8716,"[id178909283|Dato], И где здесь противоречия моим словам, этот сайт только что описал все мои слова?"
8717,"""А в США негров линчуют!""
Как твой коммент противоречит словам Толстого?"
8718,"[id335437594|Илья], а никто и не спорит. Толстой выступал против ЛЮБОГО ПАТРИОТИЗМА - это целая философия. зовется толстовство"
8719,"[id345431330|Святогор], Толстой выразил своё мнение, я лишь сказал, что если подводить его слова именно к России - глупо, где патриотизма толком нет, и США, где уровень патриотизма зашкаливает."
